ID;Event;Duration;Pattern Duration
247;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
248;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
249;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
250;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
251;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
252;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;73;0
253;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
254;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
255;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
256;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
257;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
258;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
259;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
260;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
261;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
262;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
263;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
264;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;79;0
265;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
266;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
267;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
268;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;79;0
269;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
270;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
271;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
272;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
